,objectid,name,address,point_x,point_y,dsmc,qxmc,xzmc,xxlb,xzqdm,dj,gdb_geomattr_data,shape,verify_point_x,verify_point_y,verify_address
276,10456.0,杭州市余杭区信达外国语学校,浙江省杭州市余杭区南苑街道保障桥社区,120.293586,30.40888,杭州市,余杭区,南苑街道,九年一贯制学校,330110.0,中等教育,,01010000208A1100001024EF1CCA125E4010FD135CAC683E40,120.29367,30.4087700000001,杭州市临平区临平南苑街道新丰路余杭信达外国语学校
277,10457.0,义乌市江东街道群兴幼儿园,浙江省义乌市江东街道塔下洲A一区25幢,120.044791,29.272701,金华市,义乌市,江东街道,幼儿园,330782.0,学前教育,,01010000208A110000F00912DBDD025E40209694BBCF453D40,120.044743782,29.272808604,金华市义乌市塔下洲A一区25幢群兴幼儿园
278,10480.0,杭州市余杭区临平城东中学,杭州市余杭区临平星光街三号桥,120.317491,30.438899,杭州市,余杭区,东湖街道,初级中学,330110.0,中等教育,,01010000208A1100009071C5C551145E40403F53AF5B703E40,120.317342,30.438889,杭州市临平区三号桥余杭区临平城东中学
279,10496.0,德清县新市镇士林中心小学,德清县新市镇士林府前街1号,120.1978332,30.59590629,湖州市,德清县,新市镇,小学,330521.0,初等教育,,01010000208A110000080AC14CA90C5E40D07082508D983E40,120.197842,30.595888,湖州市德清县德桐公路(士林小学向西30米)西北方向64米新市镇士林中心小学
280,10530.0,宁波市翰香小学,海曙区五台巷8号,121.548212,29.866038,宁波市,海曙区,江厦街道,小学,330203.0,初等教育,,01010000208A11000098D1C8E715635E40E01797AAB4DD3D40,121.54822,29.86604,宁波市海曙区宁波市翰香小学
281,10541.0,义乌市廿三里第二小学,浙江省义乌市廿三里银海路1325号,120.16939,29.34062,金华市,义乌市,廿三里街,小学,330782.0,初等教育,,01010000208A11000040912749D70A5E40105D50DF32573D40,120.16945,29.34072,金华市义乌市银海路1325义乌市廿三里第二小学
282,10549.0,宁波市海曙区信谊小学,浙江省宁波市海曙区徐家漕路136号,121.49467,29.886482,宁波市,海曙区,望春街道,小学,330203.0,初等教育,,01010000208A11000000145CACA85F5E40207EFE7BF0E23D40,121.49468,29.8864600000001,宁波市海曙区徐家漕路136号宁波市信谊小学
283,10609.0,义乌市佛堂镇塔山小学,浙江省金华市义乌市佛堂镇云山村,120.051899,29.201108,金华市,义乌市,佛堂镇,小学,330782.0,初等教育,,01010000208A11000080EC2E5052035E40C0F65AD07B333D40,120.051867,29.201073,金华市义乌市塔山小学
284,10632.0,宁波市中原小学,宁波市海曙区郎官巷西弄12号,121.5309631,29.87646586,宁波市,海曙区,南门街道,小学,330203.0,初等教育,,01010000208A110000A06BD24CFB615E403077081160E03D40,121.53097,29.87647,宁波市海曙区郎官巷12号郎官小区宁波市实验小学中原分校
285,10660.0,义乌市城西街道夏演新时代幼儿园,义乌市城西街道夏演村东塘街30号,119.96506,29.298032,金华市,义乌市,城西街道,幼儿园,330782.0,学前教育,,01010000208A11000060AB048BC3FD5D4050293DD34B4C3D40,119.96501,29.29824,金华市义乌市东塘街30夏演新时代幼儿园
286,10680.0,德清县钟管镇干山中心幼儿园,德清县钟管镇干山碧云街508号,120.1535908,30.60350487,湖州市,德清县,钟管镇,幼儿园,330521.0,学前教育,,01010000208A110000984C7B6ED4095E40001AA54B7F9A3E40,120.1536,30.60347,湖州市德清县碧云街508正东方向24米钟管镇干山中心幼儿园
287,10692.0,义乌市赤岸镇毛店初级中学,浙江省义乌市赤岸镇毛店五指山路101号,119.990278,29.101088,金华市,义乌市,赤岸镇,初级中学,330782.0,中等教育,,01010000208A110000B0FCF9B660FF5D40A00436E7E0193D40,119.990322,29.101159001,金华市义乌市五指山路101号义乌市毛店初级中学
288,10696.0,杭州市余杭区天阳幼托园,杭州市余杭区良渚街道勾庄棕榈路天阳棕榈湾二区东侧,120.083635,30.363936,杭州市,余杭区,良渚街道,幼儿园,330110.0,学前教育,,01010000208A11000040739D465A055E4050D6E1E82A5D3E40,120.083752,30.36394,杭州市余杭区棕榈路89西南方向185米西点天阳幼儿园
289,10731.0,德清县第四中学,浙江省湖州市德清县乾元镇广场路71号,120.0845213,30.55300404,湖州市,德清县,乾元镇,初级中学,330521.0,中等教育,,01010000208A11000088FECECB68055E4020F242AC918D3E40,120.084536,30.552961,湖州市德清县广场路71德清县第四中学
290,10747.0,义乌市稠江街道黎明幼儿园,义乌市稠江街道黎明稠明路90号,120.041471,29.29499,金华市,义乌市,稠江街道,幼儿园,330782.0,学前教育,,01010000208A110000E02EFB75A7025E40A0A5F276844B3D40,120.04153,29.29495,金华市义乌市黎明稠明路90号黎明幼儿园
291,10766.0,义乌市梅园幼儿园,稠州中路381号,120.06781,29.298284,金华市,义乌市,稠城街道,幼儿园,330782.0,学前教育,,01010000208A110000E015C1FF56045E4090EB18575C4C3D40,120.0677,29.29822,金华市义乌市稠州中路408号西北方向97米义乌市机关实验幼儿园
292,10823.0,杭州市余杭区塘栖镇第三小学,杭州市余杭区塘栖镇一小区101号,120.189934,30.47666,杭州市,余杭区,塘栖镇,小学,330110.0,初等教育,,01010000208A1100008099EFE0270C5E40B04FC763067A3E40,120.189934,30.47666,杭州市临平区南苑小区101号杭州市余杭区塘栖镇第三小学
293,10836.0,义乌市尚经小学,浙江省义乌市福田街道尚经五区18号,120.135214,29.363998,金华市,义乌市,福田街道,小学,330782.0,初等教育,,01010000208A11000088FD9E58A7085E4030CF11F92E5D3D40,120.13508,29.3642,金华市义乌市尚经中小
294,10846.0,杭州市余杭区中泰武术学校,杭州市余杭区中泰街道八角亭中泰武术学校,119.90642,30.229514,杭州市,余杭区,中泰街道,十二年一贯制学校,330110.0,中等教育,,01010000208A110000301C08C902FA5D4060F9F36DC13A3E40,119.90643,30.22952,杭州市余杭区中泰乡八角亭中泰武术学校
295,10848.0,义乌市上溪水碓幼儿园,义乌市上溪镇水碓村,119.911548,29.250189,金华市,义乌市,上溪镇,幼儿园,330782.0,学前教育,,01010000208A110000002F6CCD56FA5D40A0D1E4620C403D40,119.9116,29.25,金华市义乌市畈吴线上溪镇水碓村村委会水碓社区幼儿园
296,10872.0,宁波市海曙区章水镇中心幼儿园,宁波市海曙区章水镇樟村村徐家1号,121.304847,29.815483,宁波市,海曙区,章水镇,幼儿园,330203.0,学前教育,,01010000208A11000028D2FD9C82535E40A0716F7EC3D03D40,121.30484,29.81546,宁波市海曙区章水镇中心幼儿园
297,10880.0,义乌市稠江向荣幼儿园,义乌市稠江街道松门山东区9栋1-2号,120.046669,29.295645,金华市,义乌市,稠江街道,幼儿园,,学前教育,,01010000208A110000282FF99FFC025E40D0390664AF4B3D40,120.04666,29.29576,金华市义乌市松门山东区9幢义乌市稠江向荣幼儿园
298,10900.0,义乌市商城幼儿园,篁园新村21幢5号,120.07459,29.299763,金华市,义乌市,稠城街道,幼儿园,330782.0,学前教育,,01010000208A110000F0A62215C6045E40008D9944BD4C3D40,120.074491,29.299817,金华市义乌市篁园21幢5义乌市商城幼儿园
299,10930.0,杭州市余杭第二高级中学,浙江省杭州市余杭区南苑街道新安社区,120.3149516,30.42160682,杭州市,余杭区,南苑街道,高级中学,330110.0,中等教育,,01010000208A110000F876A42A28145E4030F7B36CEE6B3E40,120.31496,30.4216000000001,杭州市临平区人民大道1501杭州余杭第二高级中学
300,10966.0,义乌市江东街道下湾幼儿园,浙江省义乌市江东街道下湾三区19幢8-10号,120.147906,29.321265,金华市,义乌市,江东街道,幼儿园,330782.0,学前教育,,01010000208A1100007838BA4A77095E4070594C6C3E523D40,120.147949,29.321298,金华市义乌市下湾三区19幢下湾幼儿园
301,10979.0,杭州市西湖区乐莺幼儿园,杭州市三墩镇长阳路8号,120.0895,30.32709,杭州市,西湖区,三墩镇,幼儿园,330106.0,学前教育,,01010000208A110000803F355EBA055E4040D9942BBC533E40,120.0896,30.32723,杭州市西湖区长阳路93正西方向100米杭州市乐莺幼儿园
302,11021.0,宁波市海曙区翠柏幼儿园,宁波市海曙区翠柏二里74号,121.528208,29.886997,宁波市,海曙区,西门街道,幼儿园,330203.0,学前教育,,01010000208A110000105FED28CE615E4070A6423C12E33D40,121.52821,29.88695,宁波市海曙区翠柏二里74号宁波市海曙区翠柏幼儿园
303,11113.0,义乌市佛堂学峰幼儿园,佛堂镇渡磐北路216号,120.0083333,29.21138889,金华市,义乌市,佛堂镇,幼儿园,330782.0,学前教育,,01010000208A110000E82C888888005E40A0B208951D363D40,120.00846,29.2112,金华市义乌市佛堂镇渡磐北路与湖山路交叉口东北100米学峰幼儿园精品园
304,11120.0,义乌市北苑街道前洪幼儿园,浙江省金华市义乌市北苑街道前洪村,120.019819,29.328426,金华市,义乌市,北苑街道,幼儿园,330782.0,学前教育,,01010000208A110000B835E9B644015E40F027F1B913543D40,120.01994,29.32845,金华市义乌市前洪村前洪幼儿园
305,11152.0,杭州市留下小学,浙江省杭州市西湖区留下大街2号,120.048911,30.241563,杭州市,西湖区,留下街道,小学,330106.0,初等教育,,01010000208A110000885A9A5B21035E4070ECA012D73D3E40,120.04889,30.24153,杭州市西湖区留下大街2号浙江外国语学院附属实验小学西门
306,11155.0,浙江省教育厅教研室附属小学,浙江省杭州市高技街6号,120.1166912,30.28740658,杭州市,西湖区,翠苑街道,小学,330106.0,初等教育,,01010000208A110000188849DE77075E405093347A93493E40,120.1167,30.28739,杭州市西湖区浙江省教育厅教研室附属小学
307,11178.0,义乌市福田商贸幼儿园,义乌市福田二区59幢1号,120.095775,29.336404,金华市,义乌市,福田街道,幼儿园,330782.0,学前教育,,01010000208A1100009031772D21065E40603E92921E563D40,120.09578,29.33642,金华市义乌市福田二区59幢1号商贸幼儿园
308,11305.0,杭州市余杭区五杭小学,浙江省杭州市余杭区运河街道繁荣路2号,120.272478,30.498283,杭州市,余杭区,运河街道,小学,330110.0,初等教育,,01010000208A11000048B8904770115E40202785798F7F3E40,120.27245,30.4983,杭州市临平区繁荣路2杭州市余杭区五杭小学
309,11354.0,杭州市袁浦中学,浙江省杭州市西湖区双浦镇袁浦中学,120.1242476,30.11940984,杭州市,西湖区,双浦镇,初级中学,330106.0,中等教育,,01010000208A110000A89150ACF3075E40F0CCBEA4911E3E40,120.12417,30.1193,杭州市西湖区杭州市袁浦中学
310,11380.0,义乌市国贸幼儿园,义乌市福田街道2区28幢,120.095598,29.339515,金华市,义乌市,福田街道,幼儿园,330782.0,学前教育,,01010000208A11000008E412471E065E4060807D74EA563D40,120.09566,29.33953,金华市义乌市福田二区28幢国贸幼儿园
311,11384.0,义乌市苏溪镇西山下小学,义乌市苏溪镇西山下村449号,120.161113,29.395943,金华市,义乌市,苏溪镇,小学,330782.0,初等教育,,01010000208A110000787DE6AC4F0A5E4080143C855C653D40,120.16098,29.39595,金华市义乌市西山下村449号西山下小学
312,11559.0,义乌市稠江街道佳童幼儿园,义乌市童店新村一区15幢3单元,120.047688,29.287722,金华市,义乌市,稠江街道,幼儿园,330782.0,学前教育,,01010000208A110000581AF8510D035E40F0562426A8493D40,120.04765,29.28784,金华市义乌市童店一区15幢佳童幼儿园
313,11571.0,义乌市上溪镇吴店小学,浙江省金华市义乌市上溪镇荷市村村委会,119.907103,29.261248,金华市,义乌市,上溪镇,小学,330782.0,初等教育,,01010000208A110000A0C6BDF90DFA5D4040252026E1423D40,119.90711,29.26123,金华市义乌市吴店小学
314,11597.0,义乌市福田小学,浙江省金华市义乌市福田街道商城大道55号,120.0939752,29.33681208,金华市,义乌市,福田街道,小学,330782.0,初等教育,,01010000208A110000308B9BB003065E40F061115139563D40,120.09398,29.33681,金华市义乌市商城大道55义乌市福田小学
315,11604.0,义乌市苏溪镇第三小学,浙江省金华市义乌市苏溪镇上楼村,120.132022,29.434819,金华市,义乌市,苏溪镇,小学,330782.0,初等教育,,01010000208A1100009016670C73085E40F0AD484C506F3D40,120.13211,29.434928,金华市义乌市上娄村二区88号苏溪镇第三小学
316,11627.0,义乌市苏溪镇红太阳幼儿园,义乌市苏溪镇胡宅村红旗路8号,120.125896,29.414786,金华市,义乌市,苏溪镇,幼儿园,330782.0,学前教育,,01010000208A110000A0AC18AE0E085E40B0D6506A2F6A3D40,120.12588,29.4149100000001,金华市义乌市红旗路8苏溪镇红太阳幼儿园
317,11644.0,义乌市稠江街道童店幼儿园,义乌市稠江街道童店新村二区10栋1号,120.046872,29.286944,金华市,义乌市,稠江街道,幼儿园,330782.0,学前教育,,01010000208A11000048C66AF3FF025E4090C8772975493D40,120.04684,29.28686,金华市义乌市童店二区10幢童店幼儿园
318,11672.0,杭州市余杭区国泰西园幼儿园,杭州市余杭区余杭街道禹航路凤都苑,119.943109,30.26551,杭州市,余杭区,余杭街道,幼儿园,330110.0,学前教育,,01010000208A11000010E4D9E55BFC5D40D0C29E76F8433E40,119.94314,30.26534,杭州市余杭区余杭镇禹航路凤都苑国泰西园幼儿园
319,11692.0,义乌市城镇职业技术学校,浙江省义乌市经发大道330号,120.038405,29.29960126,金华市,义乌市,稠江街道,职业高中学校,330782.0,中等教育,,01010000208A11000050A7113A75025E40602116ABB24C3D40,120.03841,29.2996,金华市义乌市经发大道330浙江商业职业技术学院教学站南门
320,11701.0,杭州市余杭区博陆小学,杭州市余杭区运河街道育士路2号,120.303914,30.501518,杭州市,余杭区,运河街道,小学,330110.0,初等教育,,01010000208A110000F8B2B45373135E40F05AD07B63803E40,120.30399,30.50178,杭州市临平区天顺路27余杭区运河镇博陆中心小学
321,11747.0,杭州市西湖区文新绿城育华幼儿园,杭州市西湖区文一西路563号,120.086525,30.28904,杭州市,西湖区,文新街道,幼儿园,330106.0,学前教育,,01010000208A110000585227A089055E40603C8386FE493E40,120.08645,30.2888,杭州市西湖区文一西路563杭州市西湖区文新绿城育华幼儿园
322,11754.0,义乌市福田天之蓝幼儿园,义乌市福田北下朱46幢,120.126185,29.329757,金华市,义乌市,福田街道,幼儿园,330782.0,学前教育,,01010000208A110000B80F406A13085E4080A06AF46A543D40,120.1262,29.32975,金华市义乌市江北下朱46幢天之蓝幼儿园蓝天分园
323,11783.0,义乌市赤岸镇中心幼儿园,义乌市赤岸镇四村居委会,120.031664,29.153831,金华市,义乌市,赤岸镇,幼儿园,330782.0,学前教育,,01010000208A110000781D71C806025E40701CEA7761273D40,120.03163,29.15394,金华市义乌市赤岸镇石城路10号义乌市赤岸镇中心幼儿园
324,11791.0,义乌市苏溪镇聪明泉幼儿园,义乌市苏溪镇立塘村,120.106385,29.408684,金华市,义乌市,苏溪镇,幼儿园,330782.0,学前教育,,01010000208A11000040F20703CF065E400066BE839F683D40,120.106405,29.4087,金华市义乌市立塘村社区服务站正北方向48米苏溪镇聪明泉幼儿园
325,11806.0,义乌市大陈镇东塘小学,义乌市大陈镇杜门村越王路1号,120.1662044,29.50151424,金华市,义乌市,大陈镇,小学,330782.0,初等教育,,01010000208A110000104FE017A30A5E40B064AE3C63803D40,120.1662,29.50152,金华市义乌市大陈镇东塘小学
326,11812.0,杭州市紫金港中学,浙江省杭州市西湖区三墩镇团园巷8号,120.094203,30.300762,杭州市,西湖区,三墩镇,初级中学,330106.0,中等教育,,01010000208A110000D80B056C07065E4030E109BDFE4C3E40,120.094203006,30.300761928,杭州市西湖区古墩路萍水路口杭州市紫金港中学
327,11831.0,德清县培康学校,浙江省湖州市德清县武康街道牌楼路48号,119.9584319,30.54340405,湖州市,德清县,武康街道,弱智学校,330521.0,特殊教育,,01010000208A110000D89387F256FD5D40108F23871C8B3E40,119.95843,30.54327,湖州市德清县牌楼路48德清县培康学校
328,11847.0,德清县新市镇育秀学校,德清县新市镇士林白彪村,120.2114333,30.61610685,湖州市,德清县,新市镇,小学,330521.0,初等教育,,01010000208A110000A0FFB11F880D5E407000AB2DB99D3E40,120.21144,30.61609,湖州市德清县新市镇育秀学校
329,11863.0,义乌市稠城第三小学,浙江省义乌市义东路30号,120.0748852,29.31712173,金华市,义乌市,稠城街道,小学,330782.0,初等教育,,01010000208A11000068D636EBCA045E4070CACBE32E513D40,120.07489,29.31723,金华市义乌市城中北路9号正东方向123米义乌市稠城第三小学警务室
330,11865.0,杭州市西湖区蒋村花园幼儿园,杭州市晴川街92号,120.074471,30.28644992,杭州市,西湖区,蒋村街道,幼儿园,330106.0,学前教育,,01010000208A11000008600322C4045E40F0DD18C854493E40,120.07453,30.28643,杭州市西湖区晴川街92西湖区蒋村花园幼儿园
331,11952.0,杭州市余杭区塘栖镇第一小学,杭州市余杭区塘栖镇圣堂漾路18-1号,120.184856,30.47778,杭州市,余杭区,塘栖镇,小学,330110.0,初等教育,,01010000208A110000089E42AED40B5E40D0AE42CA4F7A3E40,120.184856,30.47778,杭州市临平区圣堂漾路18-1号杭州市余杭区塘栖镇第一小学
332,11965.0,杭州市余杭区瓶窑镇北湖中心小学,浙江省杭州市余杭区瓶窑镇南山村李王堂36号,119.948677,30.390565,杭州市,余杭区,瓶窑镇,小学,330110.0,初等教育,,01010000208A110000E85DBC1FB7FC5D4050F65D11FC633E40,119.948588,30.390855,杭州市余杭区北湖中心小学
333,12007.0,义乌市佛堂镇第二幼儿园,佛堂镇道院路46号,120.01946,29.202846,金华市,义乌市,佛堂镇,幼儿园,330782.0,学前教育,,01010000208A11000020E527D53E015E40E01F28B7ED333D40,120.0195,29.20298,金华市义乌市道院路46佛堂镇第二幼儿园
334,12023.0,杭州市余杭区乔司中学,浙江省杭州市余杭区乔司街道永玄路135号,120.279812,30.357778,杭州市,余杭区,乔司街道,初级中学,330110.0,中等教育,,01010000208A110000D0419770E8115E40703AC956975B3E40,120.279813,30.357806,杭州市临平区永玄路135号杭州市余杭区乔司中学
335,12028.0,杭州市西湖区翠苑第二幼儿园,杭州市翠苑新村二区11-2,120.1229712,30.29200713,杭州市,西湖区,翠苑街道,幼儿园,330106.0,学前教育,,01010000208A11000040AFC5C2DE075E4080F5A8FAC04A3E40,120.12298,30.292,杭州市西湖区翠苑新村二区11-2翠苑第二幼儿园
336,12053.0,义乌市稠江街道摇篮幼儿园,浙江省义乌市稠江街道戚继光路36-38号,120.048096,29.303992,金华市,义乌市,稠江街道,幼儿园,330782.0,学前教育,,01010000208A11000060C43E0114035E40E03E726BD24D3D40,120.048136,29.304045,金华市义乌市戚继光路36-3摇篮幼儿园
337,12079.0,杭州市余杭区临平第五中学,浙江省杭州市余杭区临平大道668号,120.271263,30.439643,杭州市,余杭区,临平街道,初级中学,330110.0,中等教育,,01010000208A11000058677C5F5C115E4050EA92718C703E40,120.271263,30.439643,杭州市临平区临平大道668号临平第五中学
338,12088.0,杭州市余杭区瓶窑镇长命中心小学,杭州市余杭区瓶窑镇长命中心小学,120.000991,30.387199,杭州市,余杭区,瓶窑镇,小学,330110.0,初等教育,,01010000208A110000C8258E3C10005E40400B42791F633E40,120.000933,30.387265,杭州市余杭区瓶窑镇长命村瓶窑镇长命中心小学
339,12130.0,杭州市西湖区大樟树幼儿园,杭州市西湖区板桥村,120.08868,30.101364,杭州市,西湖区,双浦镇,幼儿园,330106.0,学前教育,,01010000208A110000C8F3E0EEAC055E40E0FDB8FDF2193E40,120.08873,30.1015,杭州市西湖区大樟树幼儿园
340,12152.0,杭州市余杭文昌高级中学,杭州市余杭区余杭街道太炎路67号,119.9261096,30.2768077,杭州市,余杭区,余杭街道,高级中学,330110.0,中等教育,,01010000208A110000C8B10F6145FB5D408041A8DEDC463E40,119.926127,30.276787,杭州市余杭区余杭镇杭州市余杭文昌高级中学
341,12153.0,义乌市苏溪学苑幼儿园,义乌市苏溪镇胡宅村学苑小区3幢,120.120494,29.414955,金华市,义乌市,苏溪镇,幼儿园,330782.0,学前教育,,01010000208A1100005057772CB6075E40D04FAA7D3A6A3D40,120.12057,29.4147,金华市义乌市苏溪镇镇中路23号东南方向117米学苑幼儿园红太阳分园
342,12196.0,宁波市海曙区江厦幼儿园,宁波市海曙区小沙泥街11号,121.549782,29.865893,宁波市,海曙区,江厦街道,幼儿园,330203.0,学前教育,,01010000208A110000807BD7A02F635E40E0D5E429ABDD3D40,121.549624902,29.8657556910001,宁波市海曙区江厦幼儿园
343,12215.0,杭州市余杭区临平米夏幼儿园,临平新颜路2号,120.311785,30.433262,杭州市,余杭区,东湖街道,幼儿园,,学前教育,,01010000208A11000088981249F4135E4080992842EA6E3E40,120.31193,30.43331,杭州市临平区星光街1082号西北方向197米杭州余杭米夏幼儿园
344,12253.0,杭州市余杭区仁和中学,杭州市余杭区仁和街道仁河大道1-3,120.083613,30.45101,杭州市,余杭区,仁和街道,初级中学,330110.0,中等教育,,01010000208A110000502157EA59055E40402B306475733E40,120.083625,30.450953,杭州市余杭区仁河大道1-3仁和中学
345,12298.0,义乌市北苑街道时代花园幼稚园,浙江省金华市义乌市北苑街道丹溪三区12幢,120.054093,29.324023,金华市,义乌市,北苑街道,幼儿园,330782.0,学前教育,,01010000208A110000507C7C4276035E40E026DC2BF3523D40,120.05399,29.32415,金华市义乌市时代花园幼稚园
346,12315.0,义乌市义亭镇义亭小学,浙江省义乌市义亭镇甘塘东路255号,119.959105,29.242347,金华市,义乌市,义亭镇,小学,330782.0,初等教育,,01010000208A110000881BF0F961FD5D40A048F7730A3E3D40,119.95913,29.2423,金华市义乌市义亭镇深塘路37号西北方向142米义亭镇成人文化技校
347,12327.0,义乌市苏溪镇初级中学,浙江省义乌市苏溪镇为民路1号,120.118917,29.414236,金华市,义乌市,苏溪镇,初级中学,330782.0,中等教育,,01010000208A110000107C0C569C075E4070D3D85E0B6A3D40,120.118924,29.414315,金华市义乌市苏溪镇初级中学
348,12394.0,义乌市大陈镇第一幼儿园,义乌市大陈镇原大陈镇小,120.093637,29.465348,金华市,义乌市,大陈镇,幼儿园,330782.0,学前教育,,01010000208A110000802C0B26FE055E405042E90B21773D40,120.09359,29.46553,金华市义乌市镇中北路33号大陈第一幼儿园
349,12455.0,杭州市余杭区中泰中学,浙江省杭州市余杭区中泰街道石鸽社区,119.922431,30.241534,杭州市,余杭区,中泰街道,初级中学,330110.0,中等教育,,01010000208A1100004074081C09FB5D4040DF162CD53D3E40,119.92241,30.24134,杭州市余杭区中泰路39中泰中学
350,12499.0,义乌市保联小学,浙江省金华市义乌市稠城街道春江路88号,120.0739253,29.30015155,金华市,义乌市,稠城街道,小学,330782.0,初等教育,,01010000208A110000380D3731BB045E40909178BBD64C3D40,120.07393,29.30015,金华市义乌市春江路88义乌市保联小学
351,12525.0,宁波市海曙区竹福园幼儿园,环城西路北段68弄76号,121.520225,29.882441,宁波市,海曙区,望春街道,幼儿园,,学前教育,,01010000208A110000F063CC5D4B615E4040A643A7E7E13D40,121.52033,29.88248,宁波市海曙区环城西路北段68弄76竹福园幼儿园
352,12535.0,义乌市后宅街道鹤田小学,义乌市后宅街道鹤田村,120.057575,29.409805,金华市,义乌市,后宅街道,小学,330782.0,初等教育,,01010000208A11000050840D4FAF035E40C0BC00FBE8683D40,120.05761,29.41012,金华市义乌市后宅街道鹤田村义乌市鹤田小学
353,12570.0,杭州市余杭区临平第一幼儿园,杭州市余杭区南苑街道平吴街3号,120.308919,30.422258,杭州市,余杭区,南苑街道,幼儿园,330110.0,学前教育,,01010000208A11000038873254C5135E407079AC19196C3E40,120.308891,30.422371,杭州市临平区平吴街3余杭区临平第一幼儿园
354,12602.0,义乌市稠江街道育才幼儿园,义乌市稠江街道稠州西路230巷1—5号,120.053932,29.300795,金华市,义乌市,稠江街道,幼儿园,330782.0,学前教育,,01010000208A110000500D349F73035E40E0CCAFE6004D3D40,120.054,29.30084,金华市义乌市稠州西路230巷1-5号育才幼儿园
355,12621.0,杭州市余杭区小珠弄幼儿园,余杭区余杭街道小珠弄2号,119.932723,30.275799,杭州市,余杭区,余杭街道,幼儿园,330110.0,学前教育,,01010000208A110000884ECFBBB1FB5D40004565C39A463E40,119.9328,30.2758600000001,杭州市余杭区小珠弄2余杭区小珠弄商业幼儿园
356,12651.0,杭州市翠苑第二小学,杭州市翠苑三区165号,120.1173234,30.28618181,杭州市,西湖区,翠苑街道,小学,330106.0,初等教育,,01010000208A1100001860E23982075E4000A90A3643493E40,120.117323,30.286182,杭州市西湖区翠苑三区165号杭州市翠苑第二小学
357,12676.0,义乌市北苑布谷鸟幼儿园,浙江省金华义乌市北苑街道复兴湖塘西1幢,120.057521,29.315402,金华市,义乌市,北苑街道,幼儿园,330782.0,学前教育,,01010000208A11000050758F6CAE035E40D0177B2FBE503D40,120.05766,29.31544,金华市义乌市复兴湖塘西1幢布谷鸟幼儿园
358,12682.0,杭州市西湖区金太阳幼儿园,杭州市西湖区老东岳10号,120.086105,30.258276,杭州市,西湖区,留下街道,幼儿园,330106.0,学前教育,,01010000208A11000068C18BBE82055E4080573D601E423E40,120.08625,30.25829,杭州市西湖区西溪路643正北方向145米杭州市西湖区金太阳幼儿园
359,12712.0,杭州市上泗中学,浙江省杭州市西湖区转塘街道沈横路30号,120.077042,30.139446,杭州市,西湖区,转塘街道,初级中学,330106.0,中等教育,,01010000208A110000C89A9141EE045E40E08EA9BBB2233E40,120.0769,30.13944,杭州市西湖区凌家桥319号杭州市上泗中学
360,12723.0,德清县第五中学,浙江省德清县钟管镇环城北路968号,120.1750337,30.65110683,湖州市,德清县,钟管镇,高级中学,330521.0,中等教育,,01010000208A11000058B3A0C0330B5E40703BFEEFAEA63E40,120.17508,30.6511,湖州市德清县环城北路968德清县第五中学
361,12729.0,德清县千秋外国语学校,德清县武康街道中兴北路188号,119.9657718,30.5452046,湖州市,德清县,武康街道,初级中学,330521.0,中等教育,,01010000208A11000070C38F34CFFD5D40F0A05687928B3E40,119.96578,30.5452,湖州市德清县中兴北路188德清县千秋外国语学校警务站
362,12730.0,杭州市余杭区南苑中心小学,浙江省杭州市余杭区南苑街道高地社区,120.304885,30.37606,杭州市,余杭区,南苑街道,小学,330110.0,初等教育,,01010000208A110000A002603C83135E407055D97745603E40,120.30499,30.376348,杭州市临平区高地社区金家角48号杭州市余杭区南苑中心小学
363,12759.0,德清县禹越镇高桥中心幼儿园,德清县禹越镇高桥新兴街52号,120.2811227,30.55590682,湖州市,德清县,禹越镇,幼儿园,330521.0,学前教育,,01010000208A11000070A4E4E9FD115E40001DD4E84F8E3E40,120.28113,30.55591,湖州市德清县新兴街52高桥中心幼儿园
364,12771.0,杭州市余杭区瓶窑镇第一幼儿园,杭州市余杭区瓶窑镇凤溪路349号,119.966986,30.392995,杭州市,余杭区,瓶窑镇,幼儿园,330110.0,学前教育,,01010000208A110000286C3F19E3FD5D40D07D00529B643E40,119.96705,30.393,杭州市余杭区凤溪路349瓶窑镇第一幼儿园
365,12782.0,义乌市稠江街道成才幼儿园,义乌市稠江街道香山小区52幢,120.057161,29.295537,金华市,义乌市,稠江街道,幼儿园,330782.0,学前教育,,01010000208A110000D0669C86A8035E4010C21550A84B3D40,120.057,29.29557,金华市义乌市香山52幢新世纪幼教集团成才幼儿园
366,12787.0,德清县新安镇勾里中心学校,德清县新安镇新安集镇育才路1号,120.2240927,30.53410631,湖州市,德清县,新安镇,九年一贯制学校,330521.0,中等教育,,01010000208A110000F0BCEC88570E5E409037FF30BB883E40,120.2241,30.53407,湖州市德清县育才路1勾里中心学校
367,12799.0,宁波市海曙区横街镇中心小学,浙江省宁波市海曙区横街镇育才路车站南路12号,121.395466,29.855084,宁波市,海曙区,横街镇,小学,330203.0,初等教育,,01010000208A110000882BA0504F595E403055F7C8E6DA3D40,121.395466,29.855084,"宁波市海曙区育才路,车站南路12号宁波市海曙区横街镇中心小学"
368,12844.0,义乌市江东街道毛店幼儿园,义乌市江东街道毛店村9号,120.038515,29.256565,金华市,义乌市,江东街道,幼儿园,330782.0,学前教育,,01010000208A110000F0599E0777025E40604C6C3EAE413D40,120.038574,29.256682,金华市义乌市毛店村9毛店幼儿园
